production_budget,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score
30000000,115150424,2009.0,1.85,89.0,13794,30000000.0,5.4
30000000,65121280,2004.0,2.35,95.0,1266,19000000.0,5.9
30000000,96439723,2004.0,1.85,98.0,6742,37000000.0,6.1
30000000,162942835,2011.0,1.85,94.0,1289,17000000.0,7.7
30000000,197593152,2005.0,1.85,85.0,1145,30000000.0,7.5
30000000,155769678,2007.0,1.85,126.0,18726,30000000.0,7.1
30000000,114770654,2005.0,1.85,77.0,60683,40000000.0,7.4
30000000,82148538,2010.0,2.35,105.0,1026,30000000.0,6.5
30000000,83282296,2001.0,2.35,124.0,43453,30000000.0,7.6
30000000,52880016,1999.0,2.35,131.0,19815,55000000.0,6.1
30000000,88725208,2015.0,2.35,124.0,16881,30000000.0,7.5
30000000,70200000,1989.0,2.35,107.0,14710,27800000.0,5.4
30000000,62432423,2002.0,1.85,99.0,3679,30000000.0,5.1
30000000,51041856,1994.0,1.85,83.0,4767,30000000.0,6.4
30000000,129779728,2007.0,1.85,123.0,20499,30000000.0,7.8
30000000,152627960,1985.0,2.35,131.0,2943,30000000.0,6.3
30000000,89955540,2005.0,1.85,102.0,2910,40455386.33009198,5.2
30000000,78571737,2015.0,2.39,121.0,1467,30000000.0,7.6
30000000,45892212,1989.0,2.35,125.0,1748,30000000.0,6.6
30000000,54052249,2012.0,1.85,92.0,6137,40455386.33009198,5.1
30000000,42799060,2006.0,2.35,118.0,2577,40455386.33009198,7.2
30000000,69057415,2015.0,2.35,112.0,15327,25000000.0,7.2
30000000,165889117,2010.0,1.85,107.0,4059,30000000.0,6.2
30000000,91388487,2009.0,2.35,99.0,5642,30000000.0,6.6
30000000,70768144,2012.0,2.35,95.0,29551,30000000.0,7.0
30000000,47902566,2003.0,1.85,111.0,9638,30000000.0,7.6
30000000,53572822,2006.0,1.85,113.0,8362,38000000.0,7.6
30000000,51618420,2002.0,1.85,104.0,1165,30000000.0,5.6
30000000,80276156,2007.0,2.35,113.0,814,32000000.0,6.6
30000000,38747385,1986.0,1.85,102.0,15308,25000000.0,6.9
30000000,41457834,2006.0,2.35,125.0,15811,30000000.0,6.9
30000000,81613606,1988.0,1.85,126.0,23866,30000000.0,7.6
30000000,84646831,2008.0,1.85,86.0,3854,30000000.0,2.7
30000000,38122000,1987.0,1.37,101.0,2373,27000000.0,6.6
30000000,51327406,1997.0,1.85,95.0,2266,30000000.0,3.7
30000000,61449135,2011.0,2.35,98.0,16827,30000000.0,6.1
30000000,65390493,2006.0,1.85,118.0,3797,30000000.0,6.7
30000000,102716321,2010.0,1.85,112.0,31278,30000000.0,6.7
30000000,46225326,2015.0,2.35,118.0,3384,20000000.0,7.0
30000000,38462071,2001.0,1.85,94.0,3664,45000000.0,5.5
30000000,48559999,2009.0,1.85,79.0,1594,30000000.0,7.1
30000000,87956618,2014.0,2.35,118.0,5697,30000000.0,6.2
30000000,33315804,2014.0,1.85,139.0,2060,30000000.0,6.9
30000000,61623819,2012.0,1.85,131.0,3479,30000000.0,6.2
30000000,29356757,2004.0,1.85,111.0,3239,40455386.33009198,5.9
30000000,50145607,2011.0,1.85,63.0,1002,30000000.0,7.3
30000000,29203383,1998.0,1.85,108.0,1023,30000000.0,6.8
30000000,26214846,2003.0,1.37,85.0,1653,19000000.0,3.4
30000000,26708196,1998.0,1.85,127.0,12785,30000000.0,7.0
30000000,104283753,2011.0,1.85,108.0,3892,30000000.0,5.9
30000000,60772856,2006.0,2.35,95.0,2737,30000000.0,5.1
30000000,21827296,2004.0,1.85,104.0,4462,30000000.0,5.5
30000000,67255916,2010.0,2.35,133.0,11799,35000000.0,7.4
30000000,21758371,2004.0,2.35,105.0,4369,35000000.0,5.2
30000000,36040895,2005.0,2.35,109.0,3148,20000000.0,6.3
30000000,60512680,2013.0,2.35,88.0,5706,30000000.0,5.6
30000000,19035741,1998.0,2.35,96.0,3072,30000000.0,6.1
30000000,30962112,2006.0,1.85,94.0,15271,30000000.0,4.4
30000000,23676771,2005.0,2.35,126.0,20563,35000000.0,7.3
30000000,36722311,2002.0,2.35,99.0,22554,30000000.0,5.4
30000000,19892205,1996.0,1.85,105.0,6152,25000000.0,5.3
30000000,26857459,2009.0,1.85,104.0,2222,26000000.0,5.8
30000000,32955399,2007.0,2.35,108.0,16722,30000000.0,5.9
30000000,26323969,2004.0,1.85,98.0,18085,40000000.0,5.5
30000000,16295774,1986.0,1.85,110.0,3000,35000000.0,4.6
30000000,43440721,2008.0,1.85,130.0,5101,30000000.0,6.7
30000000,27147991,2005.0,2.35,93.0,2178,30000000.0,5.1
30000000,16910708,2004.0,2.35,102.0,23352,25000000.0,4.8
30000000,15358583,2003.0,1.85,96.0,977,30000000.0,5.6
30000000,21601257,2004.0,2.35,114.0,679,30000000.0,7.0
30000000,21601257,2004.0,2.35,114.0,679,30000000.0,7.0
30000000,26184400,2005.0,2.35,150.0,27829,30000000.0,6.7
30000000,48330757,2013.0,2.35,107.0,1643,45000000.0,6.4
30000000,12017369,1999.0,1.85,100.0,22006,30000000.0,5.5
30000000,11578022,1999.0,2.35,100.0,2497,30000000.0,4.1
30000000,17865209,2001.0,2.35,109.0,1297,30000000.0,6.1
30000000,19599974,2013.0,2.35,118.0,4253,30000000.0,6.5
30000000,23353111,2011.0,1.85,86.0,5393,30000000.0,4.8
30000000,58228460,2009.0,2.35,100.0,1100,45000000.0,2.7
30000000,18535575,2005.0,2.35,108.0,11519,30000000.0,7.0
30000000,64352607,2009.0,1.85,123.0,11769,40000000.0,6.8
30000000,8845575,2010.0,2.35,134.0,1873,40455386.33009198,7.3
30000000,5321508,1984.0,1.85,251.0,24719,30000000.0,8.4
30000000,15313631,2007.0,2.35,160.0,22516,30000000.0,7.5
30000000,18765585,2004.0,2.35,131.0,16252,18000000.0,7.1
30000000,6460758,2002.0,1.85,109.0,2759,25000000.0,6.6
30000000,3252550,2005.0,1.85,80.0,21519,40455386.33009198,4.0
30000000,35891257,2006.0,2.35,88.0,1518,30000000.0,7.0
30000000,3721988,2011.0,2.35,129.0,19620,30000000.0,6.8
30000000,7755686,2006.0,2.35,87.0,4473,21000000.0,4.8
30000000,52339566,2009.0,1.85,91.0,545,40455386.33009198,7.2
30000000,929157,2015.0,2.35,92.0,29773,30000000.0,5.6
30000000,168832,2014.0,2.35,110.0,2725,24000000.0,2.0
30000000,25199891,2014.0,2.35,103.0,2806,30000000.0,5.7
29000000,286995378,2015.0,1.85,115.0,13159,29000000.0,6.5
29000000,187707495,2005.0,2.39,153.0,1383,28000000.0,7.9
29000000,77975209,2016.0,1.85,99.0,23562,29000000.0,5.3
29000000,97413527,2003.0,1.78,102.0,46186,29000000.0,6.4
29000000,45336404,2000.0,1.85,128.0,5404,30000000.0,6.4
29000000,54045832,1997.0,1.85,89.0,2056,29000000.0,5.8
29000000,28452945,2008.0,2.35,122.0,6161,35000000.0,7.7
29000000,24716190,2004.0,1.85,88.0,2567,12000000.0,4.9
29000000,20146150,2002.0,1.85,99.0,4169,29000000.0,5.3
29000000,33013805,2002.0,2.35,113.0,810,29000000.0,7.1
29000000,10066366,2009.0,1.85,120.0,1500,30000000.0,6.7
29000000,25899797,1987.0,2.35,147.0,18855,29000000.0,7.5
29000000,7720745,2016.0,2.35,110.0,11534,29000000.0,7.1
28700000,4559569,1999.0,2.35,112.0,17873,28000000.0,6.9
28500000,15452978,2005.0,2.35,94.0,5085,29000000.0,7.1
28000000,504050219,1992.0,1.33,90.0,52970,28000000.0,8.0
28000000,333080271,1984.0,2.35,118.0,11898,28000000.0,7.6
28000000,201867526,2015.0,2.35,167.0,2702,28000000.0,7.9
28000000,140894685,1998.0,1.85,83.0,3438,24000000.0,5.9
28000000,139109346,1988.0,2.35,131.0,40585,28000000.0,8.2
28000000,105159085,2001.0,2.35,104.0,17109,60000000.0,6.3
28000000,94050951,2013.0,2.35,115.0,1554,28000000.0,6.7
28000000,131459870,2015.0,2.35,130.0,57308,28000000.0,7.8
28000000,94500826,2008.0,1.85,101.0,3400,28000000.0,6.9
28000000,101379287,2014.0,2.39,81.0,47677,28000000.0,6.2
28000000,64474705,2004.0,2.4,135.0,1845,28000000.0,7.5
28000000,112914167,2013.0,2.35,105.0,35694,28000000.0,6.6
28000000,94728529,2001.0,2.35,103.0,17533,35000000.0,5.2
28000000,195300000,1981.0,2.35,127.0,2118,28000000.0,6.8
28000000,71430876,2001.0,2.35,110.0,14609,21000000.0,7.6
28000000,82183683,2003.0,2.35,91.0,3969,30000000.0,7.3
28000000,77477297,2001.0,1.85,82.0,37,28000000.0,6.9
28000000,97531134,2010.0,2.35,117.0,2357,30000000.0,7.7
28000000,102053581,1994.0,2.35,99.0,2010,27000000.0,5.8
28000000,91943956,2007.0,2.35,104.0,3497,28000000.0,6.3
28000000,39360491,1993.0,1.85,96.0,1275,28000000.0,6.7
28000000,126549607,2005.0,2.35,135.0,1083,28000000.0,7.8
28000000,40966716,2011.0,2.35,83.0,1987,28000000.0,6.1
28000000,33000377,2000.0,2.35,99.0,23344,28000000.0,4.9
28000000,33139618,1982.0,2.35,117.0,13877,28000000.0,8.2
28000000,31390587,1995.0,2.35,139.0,16125,28000000.0,6.9
28000000,38959900,2014.0,2.35,123.0,1286,28000000.0,6.2
28000000,63129909,2013.0,2.35,103.0,19168,28000000.0,6.6
28000000,55307857,2007.0,1.85,117.0,3681,21000000.0,6.9
28000000,62108587,2014.0,2.35,114.0,15428,28000000.0,6.5
28000000,46752858,2010.0,1.85,94.0,3436,28000000.0,5.4
28000000,73421224,2014.0,2.35,100.0,25387,28000000.0,5.7
28000000,38159905,2006.0,1.85,103.0,3211,28000000.0,5.3
28000000,31320293,2000.0,2.35,97.0,1805,28000000.0,4.8
28000000,39134983,2001.0,1.85,81.0,66,160000000.0,8.0
28000000,16311335,2016.0,2.35,108.0,4710,28000000.0,5.8
28000000,8891623,1999.0,2.35,119.0,2171,28000000.0,6.7
28000000,8434601,2001.0,2.35,98.0,28867,28000000.0,4.9
28000000,8165213,1997.0,1.85,89.0,5535,28000000.0,5.4
28000000,8592432,2015.0,1.85,107.0,3944,28000000.0,6.1
28000000,5686694,1997.0,2.35,134.0,4,28000000.0,7.0
28000000,12031443,2008.0,1.85,110.0,858,27000000.0,6.5
27500000,219265952,2007.0,1.85,133.0,12874,30000000.0,7.0
27500000,187500000,1983.0,2.35,131.0,1898,27500000.0,6.6
27500000,96673002,2009.0,2.35,109.0,1775,30000000.0,7.4
27500000,43607627,2008.0,1.85,114.0,3565,35000000.0,5.3
27500000,31157914,2012.0,2.35,118.0,3389,25000000.0,5.7
27500000,27187653,1984.0,1.85,164.0,1334,16000000.0,7.4
27500000,50578411,2006.0,1.85,92.0,646,15000000.0,7.4
27500000,26939925,2007.0,2.35,122.0,50950,27500000.0,6.8
27500000,15815509,2011.0,2.35,130.0,2452,30000000.0,6.9
27000000,96900000,1991.0,2.35,110.0,16230,30000000.0,7.2
27000000,73826768,2002.0,2.35,116.0,3845,27000000.0,6.0
27000000,60527873,1997.0,2.35,115.0,14322,27000000.0,6.6
27000000,57229890,1980.0,1.85,148.0,2566,27000000.0,7.9
27000000,44270131,2008.0,1.85,119.0,3525,40455386.33009198,6.2
27000000,92891935,2016.0,2.35,98.0,10894,27000000.0,6.7
27000000,130759651,2002.0,2.35,101.0,74,30000000.0,7.1
27000000,80681183,2011.0,1.85,89.0,4311,27000000.0,3.6
27000000,31770413,1999.0,2.35,82.0,3313,27000000.0,5.6
27000000,55495466,2006.0,2.35,110.0,26451,27000000.0,7.8
27000000,55495466,2006.0,2.35,110.0,26451,27000000.0,7.8
27000000,21500000,1983.0,1.85,193.0,6341,27000000.0,7.9
27000000,27257061,1998.0,2.35,111.0,4696,27000000.0,7.7
27000000,45160110,2008.0,2.35,110.0,6420,13500000.0,6.9
27000000,28773827,2009.0,2.35,109.0,15790,27000000.0,6.2
27000000,13174426,2002.130733382389,1.33,30.0,812,40455386.33009198,8.7
27000000,10618813,1985.0,1.85,109.0,960,25000000.0,6.7
27000000,10341093,1998.0,2.35,123.0,11969,27000000.0,6.0
27000000,8712564,2004.0,1.33,99.0,1721,27000000.0,5.9
27000000,9352089,2007.0,1.85,106.0,2495,27000000.0,6.8
27000000,5204007,2001.0,2.35,93.0,1044,28000000.0,6.3
27000000,16566235,2004.0,2.35,101.0,4186,27000000.0,6.4
27000000,2412123,2008.0,2.35,104.0,71973,25000000.0,5.7
27000000,1545064,2003.0,1.85,120.0,3286,23000000.0,6.2
26000000,185904750,2009.0,1.85,91.0,2954,26000000.0,5.2
26000000,160822438,2003.0,1.85,97.0,3984,26000000.0,6.1
26000000,177344230,2005.0,1.85,133.0,8341,26000000.0,7.1
26000000,279500000,1998.0,2.35,123.0,1690,25000000.0,7.2
26000000,202000000,1990.0,1.85,111.0,2403,26000000.0,6.0
26000000,102404019,2008.0,2.35,117.0,15590,27000000.0,7.0
26000000,201324422,1993.0,1.85,125.0,33865,26000000.0,7.7
26000000,65705772,1998.0,2.35,121.0,2747,26000000.0,7.0
26000000,61308153,1990.0,2.35,115.0,10493,26000000.0,6.6
26000000,68613992,2003.0,2.35,139.0,5458,22000000.0,7.5
26000000,96666486,2005.0,2.35,85.0,1090,26000000.0,6.5
26000000,146850273,2011.0,1.85,113.0,23456,56000000.0,5.7
26000000,50800000,1977.0,2.35,175.0,669,26000000.0,7.4
26000000,81275291,2013.0,2.35,129.0,13573,26000000.0,6.5
26000000,90396664,2003.0,1.85,90.0,3172,26000000.0,6.2
26000000,75763814,2000.0,2.35,107.0,3066,26000000.0,7.8
26000000,63489752,2004.0,1.85,109.0,28493,26000000.0,6.5
26000000,67647574,2010.0,2.35,100.0,3889,26000000.0,5.2
26000000,38788828,2002.0,1.85,94.0,3917,26000000.0,5.2
26000000,33200000,1985.0,2.35,133.0,1154,26000000.0,7.2
26000000,27866213,2014.0,2.35,118.0,3197,26000000.0,6.7
26000000,28703083,2004.0,2.35,100.0,3742,26000000.0,4.5
26000000,16521410,2001.0,2.35,118.0,11662,42000000.0,6.0
26000000,30601801,2012.0,2.35,110.0,2356,26000000.0,6.4
26000000,14469428,2004.0,1.85,110.0,2466,26000000.0,5.2
26000000,33713827,2015.0,2.35,117.0,17847,26000000.0,6.5
26000000,18496522,2001.0,1.37,103.0,12534,26000000.0,6.8
26000000,6154172,2013.0,2.35,128.0,36337,28000000.0,6.2
26000000,1083350,1996.0,1.85,101.0,2228,22000000.0,6.1
26000000,34246770,2014.0,1.85,107.0,1166,26000000.0,5.4
26000000,135436,2015.0,1.85,100.0,19068,26000000.0,4.0
25530000,30593313,1996.0,2.35,95.0,616,25530000.0,5.2
25500000,86301599,2005.0,1.85,129.0,1565,15000000.0,7.5
25100000,28575778,2008.0,2.35,129.0,4264,25100000.0,6.4
25000000,622420667,2004.0,2.35,120.0,705,30000000.0,7.1
25000000,441286003,1993.0,2.35,125.0,52201,25000000.0,6.9
25000000,412800000,1988.0,1.85,133.0,12285,25000000.0,8.0
25000000,274543085,2008.0,2.35,116.0,17347,33000000.0,8.2
25000000,153733265,2014.0,2.35,99.0,2394,25000000.0,6.2
25000000,410900000,1992.0,1.85,129.0,2551,25000000.0,6.1
25000000,321365567,1993.0,1.85,185.0,15233,22000000.0,8.9
25000000,125339088,2003.0,1.85,95.0,3500,45000000.0,4.6
25000000,181185387,2004.0,1.85,93.0,7800,80000000.0,4.9
25000000,89476265,2004.0,1.85,98.0,656730,26000000.0,7.2
25000000,114576403,2003.0,2.35,97.0,4692,30000000.0,5.8
25000000,137984788,2007.0,1.85,96.0,28071,17000000.0,7.2
25000000,102992536,2001.0,1.85,82.0,2251,30000000.0,6.0
25000000,171302226,2008.0,1.85,85.0,3958,25000000.0,7.0
25000000,142033509,2010.0,2.35,108.0,19945,25000000.0,6.3
25000000,78656813,1991.0,1.85,88.0,2501,25000000.0,6.0
25000000,120832383,2012.0,1.85,105.0,5740,25000000.0,6.1
25000000,164051250,2007.0,2.35,122.0,4738,25000000.0,8.1
25000000,281527158,2001.0,2.35,97.0,16999,26000000.0,6.7
25000000,152500343,2000.0,1.85,121.0,1323,25000000.0,7.3
25000000,149228078,2011.0,2.35,108.0,22739,25000000.0,6.2
25000000,98406855,2012.0,2.35,109.0,26625,25000000.0,6.5
25000000,96633833,2012.0,2.35,101.0,1852,25000000.0,6.5
25000000,56505065,1993.0,2.35,134.0,4453,25000000.0,7.8
25000000,91036760,2000.0,2.35,115.0,9082,25000000.0,6.1
25000000,112798051,2006.0,2.35,86.0,2420,25000000.0,5.8
25000000,52543354,2013.0,1.85,100.0,3202,25000000.0,4.7
25000000,115036108,2004.0,2.35,101.0,58823,25000000.0,7.8
25000000,81249176,2011.0,2.35,117.0,16606,25000000.0,6.8
25000000,123696741,2005.0,2.35,101.0,23328,30000000.0,5.9
25000000,71390601,2008.0,2.35,97.0,18789,25000000.0,5.5
25000000,58240458,2003.0,2.35,102.0,3037,26000000.0,5.0
25000000,128745578,2005.0,2.35,97.0,17278,25000000.0,6.6
25000000,46743809,1990.0,1.85,146.0,24783,25000000.0,8.7
25000000,55090374,2014.0,2.35,97.0,36064,25000000.0,6.5
25000000,44942821,1983.0,2.35,142.0,16464,25000000.0,8.3
25000000,64594061,1997.0,1.85,98.0,2457,25000000.0,6.7
25000000,43984000,1987.0,2.35,219.0,2451,23000000.0,7.8
25000000,97030468,2002.0,1.85,114.0,12624,25000000.0,7.6
25000000,41076865,1997.0,2.35,97.0,2530,25000000.0,6.1
25000000,77208711,2007.0,2.35,158.0,533,25000000.0,8.1
25000000,60694737,2002.0,2.35,85.0,2908,25000000.0,5.2
25000000,55443032,2003.0,2.35,80.0,3017,25000000.0,5.6
25000000,41560117,2005.0,2.35,119.0,6862,25000000.0,6.6
25000000,40796145,2002.0,1.85,86.0,3001,25000000.0,5.8
25000000,36833473,2001.0,2.35,98.0,7945,25000000.0,6.6
25000000,39217912,2014.0,2.39,124.0,6393,25000000.0,7.0
25000000,38351350,2005.0,2.35,105.0,3535,40455386.33009198,5.5
25000000,35990505,2003.0,2.35,105.0,16400,20000000.0,5.8
25000000,119923801,2003.0,2.35,104.0,1340,17000000.0,5.6
25000000,59183821,2007.0,1.85,101.0,2822,25000000.0,5.6
25000000,56434942,2003.0,2.35,101.0,6867,30000000.0,5.8
25000000,55279608,2006.0,1.85,105.0,20109,20000000.0,6.4
25000000,234981342,2007.0,1.85,90.0,794,25000000.0,6.3
25000000,50692188,1998.0,1.85,89.0,667,25000000.0,5.3
25000000,66015869,2007.0,2.35,114.0,50927,30000000.0,7.5
25000000,70326393,2004.0,2.35,97.0,2730,25000000.0,4.6
25000000,38749404,2011.0,1.85,87.0,3850,40455386.33009198,5.7
25000000,82150642,1998.0,1.85,124.0,1006,25000000.0,7.5
25000000,29548291,1970.0,2.35,160.0,1548,25000000.0,7.5
25000000,29276904,2014.0,2.35,110.0,3757,25000000.0,6.8
25000000,28241469,1994.0,1.85,142.0,13495,25000000.0,9.3
25000000,32092761,2009.0,1.85,88.0,4378,25000000.0,3.5
25000000,39393111,2001.0,1.85,92.0,1315,21150000.0,4.8
25000000,32223424,1996.0,2.35,117.0,16937,27000000.0,6.9
25000000,25732334,2005.0,1.85,98.0,235,40455386.33009198,6.0
25000000,39126427,2010.0,1.85,99.0,3744,25000000.0,5.6
25000000,29863840,2010.0,2.35,97.0,12841,25000000.0,6.4
25000000,22032635,1994.0,1.85,97.0,52122,25000000.0,6.8
25000000,47835784,2005.0,1.85,107.0,1095,30000000.0,6.6
25000000,22411948,1998.0,1.85,136.0,37315,25000000.0,6.9
25000000,36054706,1997.0,2.35,117.0,14831,40455386.33009198,6.9
25000000,101937062,2002.130733382389,2.126976154236567,7.0,55,40455386.33009198,8.3
25000000,32209741,2011.0,1.85,90.0,4952,25000000.0,4.0
25000000,24591031,2002.0,2.35,95.0,11994,25000000.0,7.3
25000000,20718223,2004.0,1.85,93.0,14180,25000000.0,6.6
25000000,22910563,2008.0,2.35,93.0,1749,8000000.0,5.9
25000000,71009334,2013.0,2.35,138.0,27797,25000000.0,5.3
25000000,21970831,2006.0,2.35,90.0,4431,26000000.0,5.1
25000000,16118077,1988.0,1.85,107.0,3067,25000000.0,5.6
25000000,19233280,2002.0,1.85,98.0,1855,13000000.0,4.6
25000000,23506237,2015.0,2.35,132.0,27659,30000000.0,7.0
25000000,36682170,1996.0,2.35,90.0,2465,25000000.0,5.3
25000000,15468266,2005.0,1.85,120.0,1217,40455386.33009198,7.5
25000000,26341896,2009.0,2.35,115.0,2466,16000000.0,5.6
25000000,24355762,2000.0,1.85,99.0,2498,25000000.0,4.7
25000000,16727470,2010.0,2.35,107.0,2537,25000000.0,4.8
25000000,16727470,2010.0,2.35,107.0,2537,25000000.0,4.8
25000000,31635150,2004.0,1.85,110.0,911,25000000.0,6.8
25000000,51702929,1996.0,2.35,101.0,1634,25000000.0,5.4
25000000,13973532,2002.0,1.85,85.0,3065,25000000.0,5.1
25000000,13973532,2002.0,1.85,85.0,3065,25000000.0,5.1
25000000,14334401,2007.0,2.35,88.0,2062,40455386.33009198,6.7
25000000,13038660,1999.0,1.85,145.0,1282,25000000.0,7.3
25000000,28012862,2012.0,2.126976154236567,91.0,539,40455386.33009198,6.8
25000000,28090896,2015.0,2.35,127.0,2230,26000000.0,6.9
25000000,11603545,1985.0,2.35,101.0,1008,25000000.0,6.1
25000000,15907411,2010.0,2.35,122.0,21163,25000000.0,7.0
25000000,16425701,2002.130733382389,4.0,30.0,2346,40455386.33009198,7.2
25000000,13424365,2005.0,1.85,107.0,16651,25000000.0,7.1
25000000,11100000,1986.0,2.35,99.0,896,25000000.0,7.3
25000000,27572844,1996.0,1.85,133.0,48482,28000000.0,7.1
25000000,11229035,2008.0,1.85,112.0,43560,25000000.0,6.5
25000000,10731997,1993.0,1.85,271.0,2107,25000000.0,7.7
25000000,12219367,2002.0,2.35,99.0,28987,25000000.0,4.9
25000000,11253821,2011.0,2.35,110.0,11431,25000000.0,5.8
25000000,11115766,1999.0,2.35,100.0,582,25000000.0,6.4
25000000,10039566,1996.0,1.85,105.0,5023,25000000.0,6.2
25000000,9286314,1991.0,1.85,88.0,583,17000000.0,5.9
25000000,29206732,2009.0,2.35,111.0,23566,25000000.0,7.3
25000000,7164995,2006.0,1.85,116.0,1134,25000000.0,6.7
25000000,5778353,1984.0,2.35,117.0,611,25000000.0,4.8
25000000,5654777,2005.0,2.35,95.0,2165,25000000.0,4.1
25000000,5516708,2001.0,1.85,95.0,2413,25000000.0,4.9
25000000,18991288,2005.0,2.35,127.0,12574,25000000.0,7.9
25000000,4064333,1995.0,2.35,104.0,9662,25000000.0,5.2
25000000,4049527,2005.0,1.85,95.0,4990,15000000.0,4.1
25000000,20052958,2008.0,1.85,121.0,142,25000000.0,6.6
25000000,38112154,2011.0,2.35,80.0,25143,25000000.0,7.2
25000000,3605420,2005.0,2.35,92.0,2930,25000000.0,2.9
25000000,12413949,2009.0,1.85,122.0,13809,20000000.0,6.7
25000000,2962177,2016.0,2.35,98.0,21414,25000000.0,5.8
25000000,1190003,2008.0,2.35,107.0,1591,25000000.0,6.8
25000000,1415656,2005.0,2.35,107.0,16090,25000000.0,6.5
25000000,780326,1998.0,2.35,117.0,4351,25000000.0,7.2
25000000,9313302,2012.0,2.35,137.0,33747,25000000.0,6.1
25000000,146149,2010.0,1.78,117.0,3204,25000000.0,5.7
25000000,5297411,2011.0,2.35,121.0,3287,25000000.0,6.2
25000000,91116,2014.0,2.126976154236567,100.0,2204,25000000.0,4.1
24000000,133000000,1986.0,2.35,119.0,15449,25000000.0,7.3
24000000,101363301,1997.0,2.35,120.0,2321,24000000.0,6.1
24000000,86765463,2003.0,2.35,88.0,10325,24000000.0,7.2
24000000,156229050,2006.0,1.85,139.0,15111,24000000.0,7.2
24000000,70027933,2014.0,2.35,106.0,4830,24000000.0,5.7
24000000,85527867,2000.0,1.85,98.0,17582,24000000.0,6.7
24000000,41798224,1991.0,1.85,137.0,12947,24000000.0,7.6
24000000,40020622,1998.0,2.35,100.0,49847,24000000.0,4.6
24000000,32662299,2000.0,1.85,115.0,3946,24000000.0,6.9
24000000,67348218,2009.0,2.35,94.0,32474,25000000.0,6.2
24000000,36856306,2008.0,1.85,101.0,638,24000000.0,6.6
24000000,29823162,2001.0,2.35,88.0,2557,24000000.0,5.3
24000000,28871190,1999.0,1.85,127.0,13433,24000000.0,7.3
24000000,27732366,2000.0,2.35,110.0,12254,24000000.0,6.3
24000000,83660160,2010.0,2.35,88.0,5737,24000000.0,5.5
24000000,35792945,2010.0,2.35,98.0,14699,24000000.0,6.5
24000000,16980098,2004.0,2.35,95.0,4681,24000000.0,5.6
24000000,16304786,1999.0,1.85,87.0,3243,24000000.0,6.2
24000000,12372410,2000.0,1.85,107.0,4971,24000000.0,5.3
24000000,24474463,2011.0,1.85,89.0,5470,24000000.0,4.9
24000000,8427204,1999.0,2.35,124.0,1523,24000000.0,5.4
24000000,4356126,1998.0,2.126976154236567,93.0,24436,24000000.0,3.9
24000000,669276,1993.0,2.35,80.0,1088,28000000.0,7.2
24000000,1696765,2004.0,1.85,120.0,23769,24000000.0,5.1
23600000,102236596,2009.0,2.35,88.0,28011,23600000.0,7.7
23000000,534171960,1980.0,2.35,127.0,12643,18000000.0,8.8
23000000,190191646,1998.0,1.85,90.0,13823,20000000.0,6.1
23000000,86930411,1991.0,1.85,85.0,3847,23000000.0,6.8
23000000,141247413,1995.0,1.85,119.0,11013,19000000.0,6.8
23000000,112036870,2000.0,1.85,98.0,3345,23000000.0,6.7
23000000,77735925,2011.0,2.35,101.0,57077,12500000.0,7.1
23000000,53182088,2000.0,2.35,112.0,16196,23000000.0,7.1
23000000,38684906,2001.0,1.85,97.0,20798,23000000.0,6.1
23000000,48783090,2013.0,1.85,126.0,19359,23000000.0,8.0
23000000,21973182,2001.0,2.35,97.0,23242,23000000.0,6.6
23000000,36374700,2011.0,2.35,93.0,31187,23000000.0,5.8
23000000,18653615,1999.0,2.35,114.0,22040,23000000.0,6.1
23000000,19123851,2004.0,2.35,141.0,1618,23000000.0,6.2
23000000,43145662,2016.0,2.35,106.0,21195,23000000.0,7.5
