movie_title,production_budget,budget,imdb_score,opening_gross,screens,duration,title_year,cast_total_facebook_likes,aspect_ratio,worldwide_gross
Non-Stop ,50000000,50000000.0,7.0,28875635.0,3090.0,106.0,2014.0,16967,2.35,212742160
Stepmom ,50000000,50000000.0,6.7,19142440.0,2358.0,124.0,1998.0,9988,2.35,159745279
Failure to Launch ,50000000,50000000.0,5.6,24411322.0,3057.0,95.0,2006.0,37967,2.35,128402901
Inside Man ,50000000,45000000.0,7.6,28954945.0,2818.0,129.0,2006.0,19148,2.35,185798265
"Crazy, Stupid, Love. ",50000000,50000000.0,7.4,19104303.0,3020.0,118.0,2011.0,57426,2.39,147142328
Payback ,50000000,50000000.0,7.1,21221526.0,2720.0,90.0,1999.0,3148,2.35,161626121
Knowing ,50000000,50000000.0,6.2,24604751.0,3332.0,121.0,2009.0,13421,2.35,186450317
The Ring Two ,50000000,37123391.33528162,5.4,35065237.0,3332.0,128.0,2005.0,10163,1.85,161941727
We Bought a Zoo ,50000000,37123391.33528162,7.1,9450000.0,3117.0,124.0,2011.0,36873,1.85,118729073
Moneyball ,50000000,50000000.0,7.6,19501302.0,2993.0,133.0,2011.0,53094,1.85,111300835
Garfield ,50000000,35000000.0,5.0,21727611.0,3094.0,80.0,2004.0,13430,1.85,208094550
Christmas with the Kranks ,50000000,60000000.0,5.2,21570867.0,3393.0,99.0,2004.0,6729,2.35,96469187
V for Vendetta ,50000000,54000000.0,8.2,25642640.0,3365.0,132.0,2005.0,22417,2.35,130214162
Race to Witch Mountain ,50000000,65000000.0,5.7,24402214.0,3187.0,98.0,2009.0,14007,2.35,105103783
Herbie Fully Loaded ,50000000,50000000.0,4.7,12709221.0,3521.0,101.0,2005.0,2177,1.85,144110682
Shanghai Knights ,50000000,50000000.0,6.2,19603630.0,2753.0,114.0,2003.0,428,2.35,88316835
Curious George ,50000000,50000000.0,6.6,14703405.0,2566.0,78.0,2006.0,11124,1.85,71052604
American Reunion ,50000000,50000000.0,6.7,21514080.0,3192.0,113.0,2012.0,8398,1.85,236799211
Hansel & Gretel: Witch Hunters ,50000000,50000000.0,6.1,19690956.0,3372.0,98.0,2013.0,11946,2.35,214949716
I Am Number Four ,50000000,60000000.0,6.1,22755854.0,3.0,109.0,2011.0,15608,1.85,146195159
Don't Say a Word ,50000000,50000000.0,6.3,17090474.0,2802.0,113.0,2001.0,3341,2.35,104488383
Unfaithful ,50000000,50000000.0,6.7,14065277.0,2613.0,124.0,2002.0,2583,1.85,119114494
Resident Evil: Apocalypse ,50000000,45000000.0,6.2,23036273.0,3284.0,98.0,2004.0,16791,2.35,125168734
The Book of Life ,50000000,50000000.0,7.3,17005218.0,3071.0,95.0,2014.0,19513,2.35,97651543
Absolute Power ,50000000,50000000.0,6.7,16770220.0,2568.0,121.0,1997.0,19139,2.35,50068310
Firewall ,50000000,50000000.0,5.8,13635463.0,2840.0,105.0,2006.0,101383,2.35,82751189
The Game ,50000000,50000000.0,7.8,14337029.0,2403.0,129.0,1997.0,1397,2.35,80369970
G.I. Jane ,50000000,50000000.0,5.8,11094241.0,1945.0,125.0,1997.0,15569,2.35,48169156
Into the Storm ,50000000,50000000.0,5.8,18015000.0,3434.0,89.0,2014.0,1367,1.85,156602194
The Judge ,50000000,50000000.0,7.4,46590889.0,3003.0,141.0,2014.0,30183,2.35,76119388
Silent Hill ,50000000,50000000.0,6.6,20152598.0,2926.0,132.0,2006.0,1933,2.35,94704227
The Replacements ,50000000,50000000.0,6.5,11039214.0,2754.0,118.0,2000.0,24024,1.85,50054511
The Negotiator ,50000000,50000000.0,7.3,10218831.0,2436.0,140.0,1998.0,20152,2.35,49105766
The Peacemaker ,50000000,50000000.0,5.9,12311939.0,2362.0,124.0,1997.0,1289,2.35,62967368
Out of Time ,50000000,50000000.0,6.5,16185316.0,3076.0,114.0,2003.0,19739,2.35,55489826
Bridget Jones: The Edge of Reason ,50000000,40000000.0,5.9,8684055.0,530.0,108.0,2004.0,15634,2.35,263894551
The Beach ,50000000,50000000.0,6.6,15277921.0,2547.0,119.0,2000.0,29461,2.35,39778599
The Adventures of Sharkboy and Lavagirl 3-D ,50000000,50000000.0,3.5,12582088.0,2655.0,93.0,2005.0,14899,1.85,69425966
Ninja Assassin ,50000000,40000000.0,6.4,13316158.0,2503.0,99.0,2009.0,701,2.35,62209892
Raising Helen ,50000000,50000000.0,6.0,14239252.0,2717.0,119.0,2004.0,2052,1.85,43340302
For Love of the Game ,50000000,50000000.0,6.5,13041685.0,2829.0,137.0,1999.0,25469,2.35,46112640
Marmaduke ,50000000,50000000.0,4.2,11599661.0,3213.0,87.0,2010.0,20061,2.35,84023611
Striptease ,50000000,40000000.0,4.3,12300000.0,1970.0,117.0,1996.0,3016,1.85,113309743
Hereafter ,50000000,50000000.0,6.5,220322.0,6.0,129.0,2010.0,14344,2.35,105246941
Murder by Numbers ,50000000,50000000.0,6.1,9307394.0,2663.0,115.0,2002.0,34606,1.85,56643267
Zoolander 2 ,50000000,50000000.0,4.8,15650000.0,3394.0,102.0,2016.0,24107,2.35,55348693
Hannibal Rising ,50000000,50000000.0,6.2,13051650.0,3003.0,131.0,2007.0,1344,2.35,80583311
The Story of Us ,50000000,50000000.0,5.9,9673080.0,2164.0,95.0,1999.0,14706,1.85,27100030
The Host ,50000000,40000000.0,5.9,314488.0,2239.67397260274,125.0,2013.0,1300,2.35,64477051
Basic ,50000000,50000000.0,6.5,11511960.0,2876.0,98.0,2003.0,3357,2.35,42598498
Run All Night ,50000000,50000000.0,6.6,11012305.0,3171.0,114.0,2015.0,16992,2.35,66961644
Blood Work ,50000000,50000000.0,6.4,7312413.0,2525.0,110.0,2002.0,18635,2.35,26199517
The International ,50000000,50000000.0,6.5,10702613.0,2364.0,118.0,2009.0,7654,2.35,53850527
Escape from L.A. ,50000000,50000000.0,5.7,8912557.0,2312.0,101.0,1996.0,15935,2.35,25426861
The Life Aquatic with Steve Zissou ,50000000,50000000.0,7.3,113085.0,2.0,119.0,2004.0,15757,2.35,34806726
Your Highness ,50000000,49900000.0,5.6,9360020.0,2769.0,102.0,2011.0,45202,2.35,26121638
Dream House ,50000000,55000000.0,6.0,8129355.0,2661.0,84.0,2011.0,8018,2.35,41642166
Free State of Jones ,50000000,50000000.0,6.7,7772000.0,2239.67397260274,139.0,2016.0,12786,1.85,20886891
Gamer ,50000000,50000000.0,5.8,11203761.0,2502.0,95.0,2009.0,29926,1.85,42002029
The Life of David Gale ,50000000,50000000.0,7.5,7117225.0,2002.0,130.0,2003.0,32637,2.35,28920188
Beautiful Creatures ,50000000,60000000.0,6.2,7582595.0,2950.0,124.0,2013.0,3580,2.35,60282876
Into the Blue ,50000000,50000000.0,5.8,7057854.0,2789.0,110.0,2005.0,25049,2.35,41982227
Eastern Promises ,50000000,25000000.0,7.7,547092.0,15.0,96.0,2007.0,17211,1.85,56077088
The Messenger: The Story of Joan of Arc ,50000000,390000000.0,6.4,6360968.0,2147.0,158.0,1999.0,144,2.35,14271297
Fair Game ,50000000,22000000.0,6.8,651802.0,46.0,108.0,2010.0,10191,2.35,26097497
Drive Angry ,50000000,50000000.0,5.5,5187625.0,2290.0,104.0,2011.0,16481,1.85,41042583
Mad City ,50000000,50000000.0,6.2,4649742.0,2194.0,115.0,1997.0,2606,2.35,10561038
Domino ,50000000,50000000.0,6.0,4670120.0,2223.0,127.0,2005.0,5702,2.35,22969202
Street Fighter: The Legend of Chun-Li ,50000000,18000000.0,3.7,4721110.0,1136.0,96.0,2009.0,1385,2.35,12335036
Death to Smoochy ,50000000,55000000.0,6.4,4266463.0,2164.0,109.0,2002.0,52885,1.85,8374062
The Big Bounce ,50000000,50000000.0,4.9,3336374.0,2304.0,88.0,2004.0,11972,2.35,6626115
What Planet Are You From? ,50000000,50000000.0,5.6,3008746.0,2248.0,87.0,2000.0,3954,1.85,6291602
Child 44 ,50000000,50000000.0,6.4,621812.0,510.0,137.0,2015.0,27666,2.35,3434330
The One ,49000000,49000000.0,5.9,19112404.0,2894.0,85.0,2001.0,32831,2.35,43905746
Chappie ,49000000,49000000.0,6.9,13346782.0,3201.0,120.0,2015.0,23051,2.35,105002056
Anna Karenina ,49000000,37123391.33528162,6.6,320690.0,16.0,129.0,2012.0,2035,2.35,71004627
Traffic ,48000000,48000000.0,7.6,15517549.0,1510.0,190.0,2000.0,1418,1.85,208300000
Panic Room ,48000000,48000000.0,6.8,30056751.0,3053.0,112.0,2002.0,18141,2.35,196308367
Taken 3 ,48000000,48000000.0,6.0,39201657.0,3594.0,115.0,2014.0,16967,2.35,327656424
The Thomas Crown Affair ,48000000,48000000.0,6.8,14600719.0,2427.0,113.0,1999.0,4660,2.35,124304264
The Bone Collector ,48000000,48000000.0,6.7,16712020.0,2587.0,118.0,1999.0,29748,2.35,151463090
Three Kings ,48000000,48000000.0,7.1,15847636.0,2942.0,114.0,1999.0,3743,2.35,107752036
Rat Race ,48000000,48000000.0,6.4,11662094.0,2550.0,112.0,2001.0,1823,2.35,86607223
3:10 to Yuma ,48000000,55000000.0,7.8,14035033.0,2652.0,122.0,2007.0,33548,2.35,71171825
K-PAX ,48000000,48000000.0,7.4,17215275.0,2541.0,120.0,2001.0,33615,2.35,50315140
Kate & Leopold ,48000000,48000000.0,6.4,2562448.0,2449.0,123.0,2001.0,22209,1.85,70937778
Bedazzled ,48000000,48000000.0,6.0,13106526.0,2568.0,93.0,2000.0,5390,2.35,90376224
Out of Sight ,48000000,48000000.0,7.0,12020435.0,2107.0,123.0,1998.0,3768,1.85,77562568
The Infiltrator ,47500000,25000000.0,7.3,5303775.0,1601.0,127.0,2016.0,2104,2.35,14968379
The Cable Guy ,47000000,47000000.0,6.0,19806226.0,2657.0,96.0,1996.0,3718,2.35,102825796
Earth ,47000000,37123391.33528162,7.8,42449.0,8.0,110.0,1998.0,371,2.1266829018201814,116773317
Riding in Cars with Boys ,47000000,48000000.0,6.4,10404652.0,2770.0,132.0,2001.0,4796,1.85,29781453
Happily N'Ever After ,47000000,47000000.0,4.5,6608244.0,2239.67397260274,75.0,2006.0,6863,1.85,37923818
Jonah Hex ,47000000,47000000.0,4.7,5379365.0,2825.0,81.0,2010.0,14619,2.35,11022696
Mary Reilly ,47000000,47000000.0,5.8,2812620.0,1470.0,108.0,1996.0,8349,1.85,12900000
My Best Friend's Wedding ,46000000,46000000.0,6.3,21678377.0,2134.0,105.0,1997.0,12344,2.35,298923419
America's Sweethearts ,46000000,48000000.0,5.7,30181877.0,3011.0,102.0,2001.0,9176,2.35,160648493
Star Trek: First Contact ,46000000,45000000.0,7.6,30716131.0,2812.0,111.0,1996.0,6315,2.35,150000000
Insomnia ,46000000,46000000.0,7.2,20930169.0,2610.0,118.0,2002.0,15658,2.35,113622499
Courage Under Fire ,46000000,46000000.0,6.6,12501000.0,1986.0,116.0,1996.0,33233,1.85,100833145
Liar Liar ,45000000,45000000.0,6.8,31423025.0,2845.0,86.0,1997.0,2070,1.85,302710615
A Bug's Life ,45000000,120000000.0,7.2,33258052.0,2686.0,95.0,1998.0,24205,2.35,363095319
Taken 2 ,45000000,45000000.0,6.3,49514769.0,3661.0,98.0,2012.0,16410,2.35,377807404
Scary Movie 3 ,45000000,48000000.0,5.5,48113770.0,3505.0,84.0,2003.0,3629,1.85,155200000
Miss Congeniality ,45000000,45000000.0,6.2,13853686.0,2668.0,109.0,2000.0,1574,1.85,213420951
Journey to the Center of the Earth ,45000000,45000000.0,5.8,21018141.0,2811.0,93.0,2008.0,17925,1.85,243180937
The Princess Diaries 2: Royal Engagement ,45000000,40000000.0,5.7,22956453.0,3472.0,113.0,2004.0,15362,1.85,122071435
The Bucket List ,45000000,45000000.0,7.4,582534.0,16.0,97.0,2007.0,14868,1.85,174810815
The Muppets ,45000000,45000000.0,7.1,29239026.0,3440.0,103.0,2011.0,1336,1.85,160971922
Monster-in-Law ,45000000,60000000.0,5.5,23105133.0,3424.0,101.0,2005.0,6292,2.35,155931301
Training Day ,45000000,45000000.0,7.7,22550788.0,2712.0,122.0,2001.0,22370,2.35,104505362
Galaxy Quest ,45000000,45000000.0,7.3,7012630.0,2412.0,102.0,1999.0,26998,2.35,90523726
Scary Movie 2 ,45000000,45000000.0,5.2,20503356.0,3220.0,83.0,2001.0,1645,1.85,141189101
Coach Carter ,45000000,30000000.0,7.2,29168180.0,2524.0,136.0,2005.0,20299,2.35,76665507
The Bounty Hunter ,45000000,40000000.0,5.5,20686423.0,3074.0,110.0,2010.0,21554,2.35,135808837
Changing Lanes ,45000000,45000000.0,6.5,17128062.0,2613.0,91.0,2002.0,758,2.35,66790248
Anaconda ,45000000,45000000.0,4.6,16620887.0,2456.0,89.0,1997.0,3717,2.35,136998907
Underworld: Evolution ,45000000,50000000.0,6.8,26857181.0,3207.0,102.0,2006.0,2998,2.35,113417762
Coyote Ugly ,45000000,45000000.0,5.6,17319282.0,2653.0,107.0,2000.0,3106,2.35,113916474
Love Actually ,45000000,45000000.0,7.7,6886080.0,576.0,129.0,2003.0,28886,2.35,247967903
Tin Cup ,45000000,45000000.0,6.3,10128834.0,2012.0,135.0,1996.0,3648,2.35,75854588
Kicking & Screaming ,45000000,45000000.0,5.6,20159925.0,3455.0,95.0,2005.0,27351,2.35,55842724
The Hitchhiker's Guide to the Galaxy ,45000000,50000000.0,6.8,21103203.0,3133.0,109.0,2005.0,14073,2.35,102746214
Resident Evil: Extinction ,45000000,45000000.0,6.3,23678580.0,2828.0,94.0,2007.0,16225,2.35,146162920
Fat Albert ,45000000,26000000.0,4.3,10021510.0,2674.0,93.0,2004.0,4604,2.35,48563556
Savages ,45000000,45000000.0,6.5,16016910.0,2628.0,141.0,2012.0,1948,2.35,80594860
Blended ,45000000,40000000.0,6.5,18185000.0,3555.0,117.0,2014.0,49743,1.85,127990741
Last Holiday ,45000000,45000000.0,6.4,15508779.0,2514.0,112.0,2006.0,3757,2.35,43343247
16 Blocks ,45000000,52000000.0,6.6,11855260.0,2706.0,102.0,2006.0,15053,2.35,65595141
Cellular ,45000000,25000000.0,6.5,10100571.0,2749.0,94.0,2004.0,1102,2.35,61475984
The Ant Bully ,45000000,50000000.0,5.9,8432465.0,3050.0,88.0,2006.0,33822,1.85,49610898
Johnny English ,45000000,35000000.0,6.1,9134085.0,2236.0,87.0,2003.0,1461,1.85,163126676
Aliens in the Attic ,45000000,45000000.0,5.4,8008423.0,3106.0,86.0,2009.0,3423,1.85,59551283
Across the Universe ,45000000,45000000.0,7.4,3824988.0,954.0,133.0,2007.0,5405,2.35,29367143
Revolutionary Road ,45000000,35000000.0,7.3,189911.0,3.0,119.0,2008.0,53895,2.35,79564960
Babylon A.D. ,45000000,70000000.0,5.6,11541571.0,3390.0,101.0,2008.0,15990,2.35,70216497
The Glimmer Man ,45000000,45000000.0,5.3,7605504.0,2236.0,91.0,1996.0,3855,1.85,36404841
Multiplicity ,45000000,45000000.0,6.0,5075000.0,2134.0,117.0,1996.0,2348,2.35,20133326
The Pledge ,45000000,45000000.0,6.8,5765347.0,1275.0,124.0,2001.0,793,2.35,29406132
The Ghost Writer ,45000000,45000000.0,7.2,183009.0,4.0,128.0,2010.0,2507,2.35,65532491
All the Pretty Horses ,45000000,57000000.0,5.8,4860556.0,1548.0,220.0,2000.0,15006,2.35,18120267
Bangkok Dangerous ,45000000,40000000.0,5.4,7783266.0,2650.0,99.0,2008.0,12166,1.85,46598133
Dredd ,45000000,35000000.0,7.1,6278491.0,2506.0,95.0,2012.0,578,2.35,41467606
Deep Rising ,45000000,45000000.0,6.0,4737793.0,1758.0,106.0,1998.0,6558,2.35,11203026
Johnny English Reborn ,45000000,45000000.0,6.3,3833300.0,1552.0,101.0,2011.0,661,2.35,164539660
Miracle at St. Anna ,45000000,45000000.0,6.0,3477996.0,1185.0,160.0,2008.0,26982,2.35,9110458
Big Trouble ,45000000,40000000.0,6.5,3545204.0,1961.0,74.0,2002.0,13917,1.85,8488871
Love in the Time of Cholera ,45000000,45000000.0,6.4,1924860.0,852.0,139.0,2007.0,538,2.35,31077418
Shadow Conspiracy ,45000000,45000000.0,4.9,1370831.0,837.0,103.0,1997.0,2457,2.35,2154540
Argo ,44500000,44500000.0,7.7,19458109.0,3232.0,130.0,2012.0,3133,2.35,227140757
Sleepers ,44000000,44000000.0,7.5,12305745.0,1915.0,147.0,1996.0,37076,2.35,165600852
Charlie St. Cloud ,44000000,44000000.0,6.5,12381585.0,2718.0,99.0,2010.0,1066,2.35,48478084
The Interview ,44000000,44000000.0,6.6,1085515.0,581.0,112.0,2014.0,12239,2.35,12342632
The Heat ,43000000,43000000.0,6.6,39115043.0,3181.0,123.0,2013.0,4825,2.35,229727774
Finding Forrester ,43000000,43000000.0,7.3,701207.0,200.0,136.0,2000.0,1801,2.35,80013623
28 Days ,43000000,43000000.0,6.0,10310672.0,2523.0,103.0,2000.0,23864,1.37,62063972
The Sweetest Thing ,43000000,43000000.0,5.1,9430667.0,2670.0,90.0,2002.0,132,1.85,63078756
The Mechanic ,42500000,40000000.0,6.6,11422006.0,2703.0,93.0,2011.0,27834,2.35,76347393
21 Jump Street ,42000000,42000000.0,7.2,36302612.0,3121.0,109.0,2012.0,19968,2.35,202812429
Notting Hill ,42000000,42000000.0,7.0,27689760.0,2747.0,124.0,1999.0,9255,2.35,363728226
Chicken Run ,42000000,45000000.0,7.0,17506162.0,2491.0,84.0,2000.0,1817,1.85,227793915
Along Came Polly ,42000000,42000000.0,5.9,32450825.0,2984.0,90.0,2004.0,24534,1.85,173044410
Here Comes the Boom ,42000000,42000000.0,6.5,11816596.0,3014.0,105.0,2012.0,6727,1.85,73239258
High Crimes ,42000000,42000000.0,6.3,14005550.0,2717.0,115.0,2002.0,15571,2.35,63781100
The Mirror Has Two Faces ,42000000,42000000.0,6.5,12210868.0,2489.0,122.0,1996.0,13716,1.85,41267469
Red Riding Hood ,42000000,42000000.0,5.4,14005335.0,3030.0,100.0,2011.0,15369,2.35,91678442
The Mothman Prophecies ,42000000,32000000.0,6.5,11208851.0,2331.0,119.0,2002.0,1651,2.35,56438555
15 Minutes ,42000000,42000000.0,6.1,10523154.0,2337.0,120.0,2001.0,33585,2.35,56331864
Lord of War ,42000000,50000000.0,7.6,9390144.0,2814.0,122.0,2005.0,12076,2.35,60437727
Man on a Ledge ,42000000,42000000.0,6.6,8001932.0,2998.0,102.0,2012.0,362,2.35,45688337
The Warrior's Way ,42000000,45000000.0,6.3,3048665.0,1622.0,100.0,2010.0,2056,2.35,8514325
Micmacs ,42000000,27000000.0,7.2,51914.0,4.0,105.0,2009.0,1342,2.35,11756922
8 Mile ,41000000,41000000.0,7.0,51240555.0,2470.0,110.0,2002.0,1954,2.35,245769202
A Knight's Tale ,41000000,65000000.0,6.9,16511391.0,2980.0,144.0,2001.0,18761,2.35,100622586
The Medallion ,41000000,41000000.0,5.2,8111324.0,2648.0,108.0,2003.0,1134,2.35,22108977
The Big Year ,41000000,41000000.0,6.2,3251884.0,2150.0,100.0,2011.0,2085,2.35,7684524
The Sixth Sense ,40000000,40000000.0,8.1,26681262.0,2161.0,107.0,1999.0,17540,1.85,672806292
Fifty Shades of Grey ,40000000,40000000.0,4.1,94395000.0,3646.0,129.0,2015.0,4585,2.35,570978470
The Proposal ,40000000,40000000.0,6.7,33627598.0,3056.0,108.0,2009.0,18656,2.35,314709717
American Hustle ,40000000,40000000.0,7.3,740455.0,6.0,138.0,2013.0,83012,2.35,257878294
Cheaper by the Dozen ,40000000,40000000.0,5.8,27557647.0,3298.0,94.0,2003.0,7014,1.85,189714544
Lucy ,40000000,40000000.0,6.4,43899340.0,3173.0,89.0,2014.0,32325,2.35,457507776
Lone Survivor ,40000000,40000000.0,7.6,84857.0,2.0,121.0,2013.0,1261,2.35,149804632
Double Jeopardy ,40000000,70000000.0,6.4,23162542.0,2547.0,105.0,1999.0,2129,2.35,177835231
Spy Kids 3-D: Game Over ,40000000,38000000.0,4.1,33417739.0,3344.0,84.0,2003.0,22935,1.85,167851995
A Time to Kill ,40000000,40000000.0,7.4,19630000.0,2123.0,149.0,1996.0,31349,2.35,152266007
42 ,40000000,40000000.0,7.5,27487144.0,3003.0,128.0,2013.0,16911,2.35,97470701
Julie & Julia ,40000000,40000000.0,7.0,20027956.0,2354.0,123.0,2009.0,13321,1.85,126646119
He's Just Not That Into You ,40000000,40000000.0,6.4,27785487.0,3175.0,129.0,2009.0,318,2.35,181053657
Ride Along 2 ,40000000,40000000.0,5.9,34040000.0,3175.0,102.0,2016.0,5178,2.35,124246152
Scary Movie 4 ,40000000,45000000.0,5.1,40222875.0,3602.0,89.0,2006.0,5855,1.85,178710620
Get Hard ,40000000,40000000.0,6.0,33803253.0,3175.0,107.0,2015.0,12556,1.85,106511453
Scream 3 ,40000000,40000000.0,5.5,34713342.0,3467.0,116.0,2000.0,600,2.35,161838076
Dumb and Dumber To ,40000000,35000000.0,5.7,14200000.0,3154.0,109.0,2014.0,16179,1.85,141208010
The Other Woman ,40000000,40000000.0,6.0,24763752.0,3205.0,109.0,2014.0,2357,2.35,195111193
Eight Below ,40000000,40000000.0,7.3,24968601.0,3066.0,120.0,2006.0,24300,2.35,120612565
The Talented Mr. Ripley ,40000000,40000000.0,7.3,12738237.0,2307.0,139.0,1999.0,36810,1.85,128792135
The Intern ,40000000,35000000.0,7.2,17728313.0,3305.0,121.0,2015.0,36010,1.85,197232734
Ray ,40000000,40000000.0,7.7,20039730.0,2006.0,178.0,2004.0,5074,1.85,124823094
Bridge of Spies ,40000000,40000000.0,7.6,15371203.0,2811.0,142.0,2015.0,16944,2.35,161513754
Vantage Point ,40000000,40000000.0,6.6,22874936.0,3149.0,90.0,2008.0,6775,2.35,150886329
"I Love You, Man ",40000000,40000000.0,7.1,17810270.0,2711.0,105.0,2009.0,28928,1.85,91729503
Shallow Hal ,40000000,40000000.0,5.9,22518295.0,2770.0,114.0,2001.0,2842,1.85,70836296
Big Momma's House 2 ,40000000,40000000.0,4.6,27736056.0,3261.0,99.0,2006.0,19334,1.85,137047376
The Mexican ,40000000,34000000.0,6.1,20108829.0,2951.0,123.0,2001.0,43917,2.35,145238250
The Final Destination ,40000000,40000000.0,5.2,27408309.0,3121.0,82.0,2009.0,303717,2.35,187384627
17 Again ,40000000,20000000.0,6.4,23722310.0,3255.0,102.0,2009.0,7009,2.35,139474906
Get Him to the Greek ,40000000,37123391.33528162,6.4,17570955.0,2697.0,114.0,2010.0,2091,1.85,91455875
Gothika ,40000000,40000000.0,5.8,19288438.0,2382.0,98.0,2003.0,22318,1.85,141484812
Behind Enemy Lines ,40000000,40000000.0,6.4,18736133.0,2770.0,106.0,2001.0,2544,2.35,58855732
The Lincoln Lawyer ,40000000,40000000.0,7.3,13206453.0,2707.0,118.0,2011.0,13943,2.35,87145086
Shall We Dance ,40000000,50000000.0,6.1,11783467.0,1772.0,106.0,2004.0,2325,1.85,118097882
Escape from Planet Earth ,40000000,40000000.0,5.9,15891055.0,3288.0,89.0,2013.0,3361,2.35,74156610
Small Soldiers ,40000000,40000000.0,6.1,14047592.0,2539.0,108.0,1998.0,8610,2.35,71743823
Spawn ,40000000,40000000.0,5.2,21210131.0,2536.0,98.0,1997.0,7039,1.85,87949859
Horrible Bosses 2 ,40000000,42000000.0,6.3,15457418.0,3375.0,116.0,2014.0,30571,2.35,105945357
The Count of Monte Cristo ,40000000,35000000.0,7.7,11376150.0,2007.0,131.0,2002.0,17152,1.85,75389090
The Prestige ,40000000,40000000.0,8.5,14801808.0,2281.0,130.0,2006.0,63986,2.35,104407366
The Lake House ,40000000,40000000.0,6.8,13616196.0,2645.0,99.0,2006.0,18693,2.35,114830111
Predators ,40000000,40000000.0,6.4,24760882.0,2699.0,107.0,2010.0,4243,2.35,127234389
The Odd Life of Timothy Green ,40000000,25000000.0,6.6,10822903.0,2598.0,105.0,2012.0,9069,1.85,55249159
Apocalypto ,40000000,40000000.0,7.8,15005604.0,2239.67397260274,139.0,2006.0,848,1.85,121032272
Music and Lyrics ,40000000,37123391.33528162,6.5,15875471.0,2955.0,95.0,2007.0,2787,1.85,146300356
Secret Window ,40000000,40000000.0,6.6,18237568.0,3018.0,96.0,2004.0,41293,2.35,92111551
The Skeleton Key ,40000000,43000000.0,6.5,16057945.0,2771.0,104.0,2005.0,1274,2.35,92256918
Jersey Boys ,40000000,40000000.0,6.9,13319371.0,2905.0,134.0,2014.0,2281,2.35,65282732
Made of Honor ,40000000,40000000.0,5.8,14756850.0,2729.0,101.0,2008.0,4298,2.35,106548738
The Rainmaker ,40000000,40000000.0,7.1,10626507.0,2317.0,135.0,1997.0,16762,2.35,45916769
Amistad ,40000000,36000000.0,7.2,4661866.0,322.0,155.0,1997.0,37570,1.85,58250151
A Million Ways to Die in the West ,40000000,40000000.0,6.1,17069000.0,3158.0,136.0,2014.0,28927,2.35,86760995
Final Destination 5 ,40000000,40000000.0,5.9,18031396.0,3155.0,92.0,2011.0,3074,2.35,155011165
Fever Pitch ,40000000,30000000.0,6.2,12400125.0,3267.0,104.0,2005.0,1827,2.35,50071069
